0.00470774287074479,-0.00307987038299825,0.00758481089112572,0.0166630488137415,-0.0244100955899742
0.00640944807290261,-0.00221987791433405,0.019061831948351,0.0307009090500581,-0.0252501498238493
0.00482338281241452,-0.00287719890980037,0.0246399749555077,0.0183447605367095,0.0201293675692016
0.00876568108059201,-0.00405819276428085,0.0251192266994905,0.00562044662877954,0.0280269574291342
0.0136344144301957,-0.0108443442900445,0.0187170325127899,-0.0184424629050719,0.00151340041255172
0.0187158086501942,-0.0140985817246481,0.0106603008001426,-0.0184980509237066,-0.0127570520522506
0.0234817441294689,-0.00678060445459709,-0.0159373650615503,0.00694952206947564,0.00371525758547004
0.0192777320116847,0.00673483390223562,-0.0159095982696751,0.0164321865591228,0.0148881087229923
0.0134250208219893,0.0306997507254181,0.00480088671548307,-0.00294753143462137,-0.000595393731950364
0.00796312849994615,0.0260566638079472,0.00944606891933487,-0.00993643472997399,-0.00750992985876963
0.0712415592057696,-0.0544551317713861,0.0954349637821913,0.274147053172146,-0.408593119067356
0.0836825720730794,-0.0515927305789507,0.32302366050166,0.58153113516602,-0.503193590054876
0.0849859066651771,-0.0491005126877962,0.433347783861976,0.365309385734772,0.348609246912361
0.146766499768127,-0.0886986918155803,0.46124422271511,0.0650534477441378,0.514358794617251
0.26208736479808,-0.220122515530817,0.385089988193151,-0.352435576973281,0.00186965183306585
0.466266290377374,-0.331681155271203,0.140098076058696,-0.383519006910347,-0.287492181092575
0.597368585155434,-0.210313647795041,-0.368776192780437,0.119285831624707,0.028551446361082
0.428693894208741,0.125677460688692,-0.350019788164731,0.33381079938391,0.272756508700486
0.313538851242066,0.6562073450719,0.0796354034944685,-0.0412531627166876,-0.0059523946454252
0.17962259434622,0.576996329256864,0.224711604454122,-0.21823519450758,-0.18157526910383
-9.06045986868556e-06,-1.97411800787097e-05,-4.52834157971895e-05,-3.63419626827449e-06,0.0002646941033739
-6.07085118994233e-05,5.04820858104767e-05,-0.000162687698416119,-0.00014542067609187,0.000177044419736021
6.7845185557123e-05,0.000216803152822037,-0.000147695965101103,1.87962749764199e-05,-0.000412928273891904
-4.22437297384263e-05,1.13999312530476e-05,-8.87979747416709e-05,-0.000137945171254978,-0.000569132097220723
-1.67354527649333e-05,0.000117091966900118,8.20170546151455e-05,0.000260593045131261,-1.07564720407687e-05
-7.09463073441902e-05,0.000124814663596647,-9.04500847472054e-05,0.000215855977303773,0.000315892401959844
-4.28347403044723e-05,5.31760376154647e-05,0.000332340577947222,-0.000259167116160401,-0.000199054364087323
-4.97845044893857e-06,-9.79487297581443e-05,0.000201901094995221,-0.000412637571907856,-0.00021661080265884
1.56925675844619e-05,-0.000292555058065535,-0.000175199450346553,0.000244228985286891,-1.22384206549499e-05
2.88977813713083e-05,-3.14622698676869e-05,-0.000132464285222171,0.00011147587106463,9.93691182407366e-05
3.21965221207547e-05,6.33936107084586e-05,-6.38869069988202e-05,0.000105847770423005,1.34605618670654e-05
1.28945065068724e-05,5.51589819519934e-05,-5.17217036315425e-05,-6.62697942008633e-06,-3.06575305651261e-05
-4.04611330255258e-05,-0.000126810127255656,5.66896652107654e-05,0.000193639518042109,-0.000173100347316112
-7.4416751375561e-05,0.000122362969230592,6.20901903419886e-05,0.000440395746307653,-0.000215884786725508
-0.000114524062894124,-2.22387270589357e-05,5.45876747996248e-05,-6.20707624560909e-05,0.000565384655790384
-8.64388116448948e-05,-4.72978725354175e-05,0.000172237853497147,6.36832842566042e-06,0.000217467251185259
-1.83380730345974e-05,-0.000275069502733824,3.07770777366514e-05,-0.000186218919245123,-0.000556256574434574
9.18793378614146e-05,-0.000272688939650638,-5.9398299941064e-07,-8.79445515232828e-06,5.29800225061728e-05
2.15172957525534e-05,-3.98806235224154e-05,-0.000269475017220418,0.000279836541885872,0.000115264553057114
2.96507232352364e-05,0.000203267782458688,-4.81939782003796e-05,6.05144876034311e-05,8.82567061029406e-05
